Channel,LQE,UpLink Power,Downlink Power,Time
21,89,-81.56785393,-79.04002478,5/7/17 13:24
22,90,-77.1916201,-75.73768583,5/7/17 13:24
23,90,-77.37438302,-75.73768583,5/7/17 13:24
24,90,-84.60265632,-82.39296693,5/7/17 13:24
25,90,-83.0316771,-80.57195378,5/7/17 13:24
26,89,-80.76837203,-78.47971875,5/7/17 13:24
11,93,-84.83770528,-83.0316771,5/7/17 13:24
12,92,-81.56785393,-79.41729406,5/7/17 13:24
13,92,-78.85256213,-76.64503776,5/7/17 13:24
14,92,-79.98989323,-77.00916618,5/7/17 13:24
15,92,-81.97689872,-79.22825074,5/7/17 13:24
16,92,-86.83405012,-84.37046428,5/7/17 13:24
17,89,-80.57195378,-77.55749366,5/7/17 13:24
18,89,-77.00916618,-75.01289083,5/7/17 13:24
19,90,-78.66581039,-76.64503776,5/7/17 13:24
20,90,-77.92492003,-76.10027645,5/7/17 13:24
21,90,-80.96610072,-78.29423799,5/7/17 13:24
22,91,-77.37438302,-75.73768583,5/7/17 13:24
23,91,-77.37438302,-75.55647819,5/7/17 13:24
24,92,-83.91424032,-82.18401476,5/7/17 13:24
25,91,-83.0316771,-81.16520939,5/7/17 13:24
26,91,-80.18277945,-77.74099213,5/7/17 13:24
11,93,-84.37046428,-82.39296693,5/7/17 13:24
12,93,-81.56785393,-79.60721041,5/7/17 13:24
13,92,-79.79805712,-77.55749366,5/7/17 13:24
14,92,-79.98989323,-77.55749366,5/7/17 13:24
15,92,-81.36576939,-79.04002478,5/7/17 13:24
16,92,-87.09981751,-85.80861003,5/7/17 13:24
17,89,-79.60721041,-77.74099213,5/7/17 13:24
18,89,-77.00916618,-74.65029091,5/7/17 13:24
19,90,-78.29423799,-76.46329292,5/7/17 13:24
20,90,-77.74099213,-75.91894264,5/7/17 13:24
21,90,-80.76837203,-78.85256213,5/7/17 13:24
22,91,-77.00916618,-75.55647819,5/7/17 13:24
23,91,-77.55749366,-75.37529315,5/7/17 13:24
24,91,-83.24882053,-82.39296693,5/7/17 13:24
25,91,-84.37046428,-82.18401476,5/7/17 13:24
26,90,-80.57195378,-78.47971875,5/7/17 13:24
11,93,-83.91424032,-81.77153806,5/7/17 13:24
12,93,-84.83770528,-81.56785393,5/7/17 13:24
13,92,-80.76837203,-78.47971875,5/7/17 13:25
14,91,-78.85256213,-77.1916201,5/7/17 13:25
15,91,-79.98989323,-77.55749366,5/7/17 13:25
16,91,-86.57216784,-83.91424032,5/7/17 13:25
17,89,-80.96610072,-78.85256213,5/7/17 13:25
18,89,-76.82698402,-74.83162657,5/7/17 13:25
19,89,-77.92492003,-75.73768583,5/7/17 13:25
20,90,-77.00916618,-75.1941054,5/7/17 13:25
21,90,-80.57195378,-78.47971875,5/7/17 13:25
22,91,-77.92492003,-76.46329292,5/7/17 13:25
23,92,-77.37438302,-75.73768583,5/7/17 13:25
24,92,-82.60383794,-81.16520939,5/7/17 13:25
25,92,-82.60383794,-81.16520939,5/7/17 13:25
26,92,-80.37677824,-78.10932046,5/7/17 13:25
11,94,-83.0316771,-81.16520939,5/7/17 13:25
12,94,-83.4682334,-81.36576939,5/7/17 13:25
13,93,-79.60721041,-77.55749366,5/7/17 13:25
14,93,-79.41729406,-77.37438302,5/7/17 13:25
15,93,-79.98989323,-77.55749366,5/7/17 13:25
16,93,-84.83770528,-83.4682334,5/7/17 13:25
17,92,-80.18277945,-78.29423799,5/7/17 13:25
18,91,-77.1916201,-75.01289083,5/7/17 13:25
19,92,-78.47971875,-76.46329292,5/7/17 13:25
20,92,-77.1916201,-75.1941054,5/7/17 13:25
21,92,-81.16520939,-79.04002478,5/7/17 13:25
22,93,-78.29423799,-76.28171641,5/7/17 13:25
23,93,-77.74099213,-75.73768583,5/7/17 13:25
24,93,-83.69000841,-81.16520939,5/7/17 13:25
25,93,-81.97689872,-80.37677824,5/7/17 13:25
26,93,-80.37677824,-77.92492003,5/7/17 13:25
11,94,-84.14102596,-81.16520939,5/7/17 13:25
12,93,-83.24882053,-81.36576939,5/7/17 13:25
13,92,-80.18277945,-78.10932046,5/7/17 13:25
14,92,-79.60721041,-77.1916201,5/7/17 13:25
15,92,-79.98989323,-77.37438302,5/7/17 13:25
16,92,-86.57216784,-83.69000841,5/7/17 13:25
17,90,-80.37677824,-78.47971875,5/7/17 13:25
18,90,-77.00916618,-75.1941054,5/7/17 13:25
19,90,-77.92492003,-75.91894264,5/7/17 13:25
20,91,-76.82698402,-75.01289083,5/7/17 13:25
21,91,-81.77153806,-78.47971875,5/7/17 13:25
22,91,-78.29423799,-76.64503776,5/7/17 13:25
23,92,-77.55749366,-75.55647819,5/7/17 13:25
24,92,-83.0316771,-81.36576939,5/7/17 13:25
25,92,-83.0316771,-81.97689872,5/7/17 13:25
26,91,-80.18277945,-78.66581039,5/7/17 13:25
11,94,-83.0316771,-80.57195378,5/7/17 13:25
12,93,-83.4682334,-81.56785393,5/7/17 13:25
13,93,-79.79805712,-77.37438302,5/7/17 13:25
14,93,-79.41729406,-77.37438302,5/7/17 13:25
15,92,-81.97689872,-79.79805712,5/7/17 13:25
16,92,-88.20428693,-85.56105804,5/7/17 13:25
17,87,-79.22825074,-77.00916618,5/7/17 13:25
18,87,-77.00916618,-74.46886332,5/7/17 13:25
19,88,-78.85256213,-77.37438302,5/7/17 13:25
20,88,-78.66581039,-76.82698402,5/7/17 13:25
21,88,-81.16520939,-78.85256213,5/7/17 13:25
22,89,-77.00916618,-75.01289083,5/7/17 13:25
23,89,-77.37438302,-75.37529315,5/7/17 13:25
24,89,-85.0757165,-83.4682334,5/7/17 13:25
25,88,-81.97689872,-79.41729406,5/7/17 13:25
26,88,-78.10932046,-77.00916618,5/7/17 13:25
11,93,-84.83770528,-83.24882053,5/7/17 13:25
12,92,-81.16520939,-78.85256213,5/7/17 13:25
13,92,-79.04002478,-76.46329292,5/7/17 13:25
14,92,-79.22825074,-77.55749366,5/7/17 13:25
15,92,-81.56785393,-78.29423799,5/7/17 13:25
16,92,-86.57216784,-85.56105804,5/7/17 13:25
17,89,-79.60721041,-77.00916618,5/7/17 13:25
18,89,-77.1916201,-74.46886332,5/7/17 13:25
19,90,-79.60721041,-77.55749366,5/7/17 13:25
20,91,-78.29423799,-76.46329292,5/7/17 13:25
21,91,-81.36576939,-78.29423799,5/7/17 13:25
22,91,-77.00916618,-74.65029091,5/7/17 13:25
23,92,-77.00916618,-75.73768583,5/7/17 13:25
24,92,-85.80861003,-83.4682334,5/7/17 13:25
25,90,-81.97689872,-81.16520939,5/7/17 13:25
26,90,-78.85256213,-77.1916201,5/7/17 13:25
11,93,-87.36959568,-83.24882053,5/7/17 13:25
12,89,-80.57195378,-78.10932046,5/7/17 13:25
13,89,-79.22825074,-77.1916201,5/7/17 13:25
14,89,-79.79805712,-77.1916201,5/7/17 13:25
15,89,-81.77153806,-78.47971875,5/7/17 13:25
16,89,-88.78321235,-85.0757165,5/7/17 13:25
17,83,-79.22825074,-77.37438302,5/7/17 13:25
18,82,-76.82698402,-74.65029091,5/7/17 13:25
19,84,-79.04002478,-76.82698402,5/7/17 13:25
20,84,-78.47971875,-76.64503776,5/7/17 13:25
21,85,-80.96610072,-79.22825074,5/7/17 13:25
22,88,-77.37438302,-75.55647819,5/7/17 13:25
23,88,-77.55749366,-76.28171641,5/7/17 13:25
24,88,-84.37046428,-84.37046428,5/7/17 13:25
25,88,-82.60383794,-80.37677824,5/7/17 13:25
26,87,-78.85256213,-77.37438302,5/7/17 13:25
11,93,-85.31679751,-83.69000841,5/7/17 13:25
12,92,-81.16520939,-78.29423799,5/7/17 13:25
13,92,-78.85256213,-76.46329292,5/7/17 13:25
14,92,-79.60721041,-77.55749366,5/7/17 13:25
15,92,-80.96610072,-79.04002478,5/7/17 13:25
16,92,-88.20428693,-85.31679751,5/7/17 13:25
17,87,-81.16520939,-77.92492003,5/7/17 13:25
18,87,-76.82698402,-74.46886332,5/7/17 13:25
19,87,-77.92492003,-75.73768583,5/7/17 13:25
20,88,-77.37438302,-75.37529315,5/7/17 13:25
21,88,-81.36576939,-79.04002478,5/7/17 13:25
22,89,-77.55749366,-75.91894264,5/7/17 13:25
23,89,-77.74099213,-75.73768583,5/7/17 13:25
24,89,-84.37046428,-81.36576939,5/7/17 13:25
25,89,-81.16520939,-79.22825074,5/7/17 13:25
26,89,-79.22825074,-77.74099213,5/7/17 13:25
11,94,-84.60265632,-82.81671245,5/7/17 13:25
12,93,-82.39296693,-80.18277945,5/7/17 13:25
13,92,-79.79805712,-77.55749366,5/7/17 13:26
14,92,-79.04002478,-77.00916618,5/7/17 13:26
15,92,-80.76837203,-78.10932046,5/7/17 13:26
16,92,-87.36959568,-84.60265632,5/7/17 13:26
17,89,-80.96610072,-79.04002478,5/7/17 13:26
18,88,-76.82698402,-74.83162657,5/7/17 13:26
19,89,-78.29423799,-76.46329292,5/7/17 13:26
20,90,-77.74099213,-75.37529315,5/7/17 13:26
21,90,-80.96610072,-78.66581039,5/7/17 13:26
22,90,-77.92492003,-75.91894264,5/7/17 13:26
23,91,-77.1916201,-75.37529315,5/7/17 13:26
24,91,-83.91424032,-82.18401476,5/7/17 13:26
25,90,-82.81671245,-80.96610072,5/7/17 13:26
26,90,-79.41729406,-78.29423799,5/7/17 13:26
11,94,-84.37046428,-81.97689872,5/7/17 13:26
12,93,-83.69000841,-80.18277945,5/7/17 13:26
13,92,-79.79805712,-77.00916618,5/7/17 13:26
14,92,-79.41729406,-77.55749366,5/7/17 13:26
15,92,-80.37677824,-77.74099213,5/7/17 13:26
16,92,-87.36959568,-85.0757165,5/7/17 13:26
17,88,-80.57195378,-78.10932046,5/7/17 13:26
18,88,-76.64503776,-74.46886332,5/7/17 13:26
19,89,-77.74099213,-76.10027645,5/7/17 13:26
20,89,-77.37438302,-75.73768583,5/7/17 13:26
21,90,-80.76837203,-78.66581039,5/7/17 13:26
22,90,-78.29423799,-76.28171641,5/7/17 13:26
23,91,-77.74099213,-75.73768583,5/7/17 13:26
24,91,-84.37046428,-81.97689872,5/7/17 13:26
25,90,-82.81671245,-79.79805712,5/7/17 13:26
26,90,-79.79805712,-77.74099213,5/7/17 13:26
11,93,-84.60265632,-82.39296693,5/7/17 13:26
12,93,-83.0316771,-80.76837203,5/7/17 13:26
13,92,-79.41729406,-77.55749366,5/7/17 13:26
14,92,-79.22825074,-76.82698402,5/7/17 13:26
15,92,-81.36576939,-78.66581039,5/7/17 13:26
16,92,-87.09981751,-85.0757165,5/7/17 13:26
17,89,-81.16520939,-78.66581039,5/7/17 13:26
18,88,-77.00916618,-74.83162657,5/7/17 13:26
19,89,-77.74099213,-75.91894264,5/7/17 13:26
20,90,-77.74099213,-75.1941054,5/7/17 13:26
21,90,-79.98989323,-78.85256213,5/7/17 13:26
22,91,-77.74099213,-75.73768583,5/7/17 13:26
23,91,-77.55749366,-75.55647819,5/7/17 13:26
24,91,-84.37046428,-81.56785393,5/7/17 13:26
25,91,-82.60383794,-81.36576939,5/7/17 13:26
26,90,-78.66581039,-77.55749366,5/7/17 13:26
11,94,-88.20428693,-84.37046428,5/7/17 13:26
12,89,-79.98989323,-77.37438302,5/7/17 13:26
13,89,-78.47971875,-76.10027645,5/7/17 13:26
14,89,-79.22825074,-77.00916618,5/7/17 13:26
15,88,-81.56785393,-79.04002478,5/7/17 13:26
16,88,-87.64351265,-85.0757165,5/7/17 13:26
17,84,-78.66581039,-76.64503776,5/7/17 13:26
18,84,-77.1916201,-74.83162657,5/7/17 13:26
19,85,-79.41729406,-77.1916201,5/7/17 13:26
20,85,-79.04002478,-76.82698402,5/7/17 13:26
21,85,-80.57195378,-78.10932046,5/7/17 13:26
22,90,-76.46329292,-75.01289083,5/7/17 13:26
23,90,-78.47971875,-76.28171641,5/7/17 13:26
24,90,-85.80861003,-83.69000841,5/7/17 13:26
25,89,-82.60383794,-80.76837203,5/7/17 13:26
26,89,-78.29423799,-76.64503776,5/7/17 13:26
11,93,-87.09981751,-84.37046428,5/7/17 13:26
12,90,-79.41729406,-77.00916618,5/7/17 13:26
13,89,-78.47971875,-76.10027645,5/7/17 13:26
14,89,-79.22825074,-77.00916618,5/7/17 13:26
15,89,-81.77153806,-80.37677824,5/7/17 13:26
16,89,-89.68807488,-87.9216988,5/7/17 13:26
17,81,-79.22825074,-76.82698402,5/7/17 13:26
18,81,-77.55749366,-75.55647819,5/7/17 13:26
19,82,-79.22825074,-77.92492003,5/7/17 13:26
20,83,-79.41729406,-77.55749366,5/7/17 13:26
21,83,-79.60721041,-78.47971875,5/7/17 13:26
22,86,-76.46329292,-74.65029091,5/7/17 13:26
23,86,-77.74099213,-75.55647819,5/7/17 13:26
24,86,-85.80861003,-83.24882053,5/7/17 13:26
25,84,-81.97689872,-80.18277945,5/7/17 13:26
26,84,-78.85256213,-76.64503776,5/7/17 13:26
11,93,-87.36959568,-84.14102596,5/7/17 13:26
12,89,-79.60721041,-77.37438302,5/7/17 13:26
13,89,-78.10932046,-76.46329292,5/7/17 13:26
14,89,-79.04002478,-76.64503776,5/7/17 13:26
15,89,-82.39296693,-80.37677824,5/7/17 13:26
16,89,-86.83405012,-83.24882053,5/7/17 13:26
17,86,-79.79805712,-77.1916201,5/7/17 13:26
18,86,-77.00916618,-74.65029091,5/7/17 13:26
19,88,-79.60721041,-77.1916201,5/7/17 13:26
20,88,-79.60721041,-77.1916201,5/7/17 13:26
21,88,-79.79805712,-78.10932046,5/7/17 13:26
22,91,-77.00916618,-75.01289083,5/7/17 13:26
23,91,-77.74099213,-75.73768583,5/7/17 13:26
24,91,-85.56105804,-82.81671245,5/7/17 13:26
25,90,-82.81671245,-80.37677824,5/7/17 13:26
26,90,-79.22825074,-77.1916201,5/7/17 13:26
11,93,-87.36959568,-83.69000841,5/7/17 13:26
12,89,-81.56785393,-78.47971875,5/7/17 13:26
13,89,-79.22825074,-76.46329292,5/7/17 13:26
14,89,-79.79805712,-77.1916201,5/7/17 13:26
15,89,-80.57195378,-77.74099213,5/7/17 13:26
16,89,-87.9216988,-85.56105804,5/7/17 13:26
17,84,-80.18277945,-77.92492003,5/7/17 13:26
18,84,-77.37438302,-74.65029091,5/7/17 13:26
19,86,-77.92492003,-75.73768583,5/7/17 13:26
20,86,-77.55749366,-75.55647819,5/7/17 13:26
21,86,-80.57195378,-78.10932046,5/7/17 13:26
22,90,-77.37438302,-75.55647819,5/7/17 13:26
23,90,-77.55749366,-75.73768583,5/7/17 13:26
24,90,-84.60265632,-82.60383794,5/7/17 13:26
25,89,-82.60383794,-80.37677824,5/7/17 13:26
26,89,-79.22825074,-77.37438302,5/7/17 13:26
11,93,-85.56105804,-83.91424032,5/7/17 13:26
13,92,-78.85256213,-76.82698402,5/7/17 13:26
14,92,-79.04002478,-76.82698402,5/7/17 13:26
15,92,-81.36576939,-77.92492003,5/7/17 13:26
16,92,-87.36959568,-83.91424032,5/7/17 13:26
17,88,-79.60721041,-77.37438302,5/7/17 13:26
18,88,-76.64503776,-75.01289083,5/7/17 13:26
19,88,-77.92492003,-75.73768583,5/7/17 13:26
20,89,-78.10932046,-75.91894264,5/7/17 13:26
21,89,-80.57195378,-78.29423799,5/7/17 13:26
22,89,-77.55749366,-75.73768583,5/7/17 13:26
23,91,-77.55749366,-75.37529315,5/7/17 13:26
24,91,-83.0316771,-80.57195378,5/7/17 13:26
25,91,-82.81671245,-79.79805712,5/7/17 13:26
26,91,-79.22825074,-77.37438302,5/7/17 13:26
11,94,-86.05956766,-83.4682334,5/7/17 13:26
12,92,-81.36576939,-78.29423799,5/7/17 13:26
13,92,-78.85256213,-76.64503776,5/7/17 13:27
14,92,-79.41729406,-76.82698402,5/7/17 13:27
15,92,-80.96610072,-78.10932046,5/7/17 13:27
16,92,-88.78321235,-84.83770528,5/7/17 13:27
17,85,-79.98989323,-77.74099213,5/7/17 13:27
18,85,-76.64503776,-74.10565597,5/7/17 13:27
19,86,-77.92492003,-76.10027645,5/7/17 13:27
20,86,-77.55749366,-75.73768583,5/7/17 13:27
21,86,-79.79805712,-77.92492003,5/7/17 13:27
22,88,-77.1916201,-75.73768583,5/7/17 13:27
23,88,-77.1916201,-75.37529315,5/7/17 13:27
24,89,-83.91424032,-81.77153806,5/7/17 13:27
25,88,-81.77153806,-80.37677824,5/7/17 13:27
26,88,-79.79805712,-77.74099213,5/7/17 13:27
11,94,-86.83405012,-83.91424032,5/7/17 13:27
12,91,-80.96610072,-78.47971875,5/7/17 13:27
13,91,-78.85256213,-77.00916618,5/7/17 13:27
14,91,-79.04002478,-76.82698402,5/7/17 13:27
15,91,-81.77153806,-79.41729406,5/7/17 13:27
16,91,-87.9216988,-84.83770528,5/7/17 13:27
17,86,-79.22825074,-77.1916201,5/7/17 13:27
18,86,-76.64503776,-74.65029091,5/7/17 13:27
19,87,-77.92492003,-76.10027645,5/7/17 13:27
20,87,-78.85256213,-76.82698402,5/7/17 13:27
21,87,-79.79805712,-77.00916618,5/7/17 13:27
22,90,-76.46329292,-74.46886332,5/7/17 13:27
23,90,-77.1916201,-75.73768583,5/7/17 13:27
24,90,-85.0757165,-83.0316771,5/7/17 13:27
25,89,-81.56785393,-79.60721041,5/7/17 13:27
26,89,-78.29423799,-76.46329292,5/7/17 13:27
11,94,-86.31404735,-83.69000841,5/7/17 13:27
12,91,-78.29423799,-75.73768583,5/7/17 13:27
13,91,-78.47971875,-76.28171641,5/7/17 13:27
14,91,-79.04002478,-76.82698402,5/7/17 13:27
15,91,-82.60383794,-79.79805712,5/7/17 13:27
16,91,-85.80861003,-83.91424032,5/7/17 13:27
17,89,-78.66581039,-76.46329292,5/7/17 13:27
18,89,-77.37438302,-75.1941054,5/7/17 13:27
19,90,-80.96610072,-77.74099213,5/7/17 13:27
20,90,-79.41729406,-77.1916201,5/7/17 13:27
21,90,-80.37677824,-77.55749366,5/7/17 13:27
22,92,-76.46329292,-74.46886332,5/7/17 13:27
23,92,-77.74099213,-75.73768583,5/7/17 13:27
24,92,-86.31404735,-84.14102596,5/7/17 13:27
25,90,-80.57195378,-78.66581039,5/7/17 13:27
26,91,-78.85256213,-76.82698402,5/7/17 13:27
11,92,-86.57216784,-83.4682334,5/7/17 13:27
12,90,-78.29423799,-76.28171641,5/7/17 13:27
13,90,-78.10932046,-75.91894264,5/7/17 13:27
14,90,-78.29423799,-76.46329292,5/7/17 13:27
15,90,-83.0316771,-80.96610072,5/7/17 13:27
16,90,-86.31404735,-83.0316771,5/7/17 13:27
17,87,-78.85256213,-76.82698402,5/7/17 13:27
18,87,-77.37438302,-75.1941054,5/7/17 13:27
19,90,-80.96610072,-77.92492003,5/7/17 13:27
20,90,-79.98989323,-77.74099213,5/7/17 13:27
21,89,-79.41729406,-77.55749366,5/7/17 13:27
22,92,-76.82698402,-74.46886332,5/7/17 13:27
23,92,-77.74099213,-75.55647819,5/7/17 13:27
24,92,-86.57216784,-84.14102596,5/7/17 13:27
25,90,-81.56785393,-79.60721041,5/7/17 13:27
26,90,-78.10932046,-76.82698402,5/7/17 13:27
11,92,-85.80861003,-84.37046428,5/7/17 13:27
12,90,-77.92492003,-75.55647819,5/7/17 13:27
13,90,-78.10932046,-75.91894264,5/7/17 13:27
14,90,-79.04002478,-76.10027645,5/7/17 13:27
15,90,-82.81671245,-80.96610072,5/7/17 13:27
16,90,-86.05956766,-82.81671245,5/7/17 13:27
17,88,-79.41729406,-76.64503776,5/7/17 13:27
18,88,-77.1916201,-74.83162657,5/7/17 13:27
19,91,-80.96610072,-78.10932046,5/7/17 13:27
20,91,-79.60721041,-77.37438302,5/7/17 13:27
21,90,-80.18277945,-77.37438302,5/7/17 13:27
22,92,-77.1916201,-74.65029091,5/7/17 13:27
23,92,-77.37438302,-75.55647819,5/7/17 13:27
24,92,-85.56105804,-83.4682334,5/7/17 13:27
25,91,-81.56785393,-80.18277945,5/7/17 13:27
26,91,-78.29423799,-76.82698402,5/7/17 13:27
11,93,-87.64351265,-84.60265632,5/7/17 13:27
12,89,-79.41729406,-77.37438302,5/7/17 13:27
13,89,-78.29423799,-76.10027645,5/7/17 13:27
14,89,-79.04002478,-76.64503776,5/7/17 13:27
15,89,-82.39296693,-79.41729406,5/7/17 13:27
16,89,-87.9216988,-85.56105804,5/7/17 13:27
17,84,-79.41729406,-77.55749366,5/7/17 13:27
18,84,-76.82698402,-74.46886332,5/7/17 13:27
19,86,-79.41729406,-77.37438302,5/7/17 13:27
20,86,-78.47971875,-76.28171641,5/7/17 13:27
21,86,-81.16520939,-78.10932046,5/7/17 13:27
22,90,-77.1916201,-75.55647819,5/7/17 13:27
23,90,-77.37438302,-75.91894264,5/7/17 13:27
24,90,-85.80861003,-83.4682334,5/7/17 13:27
25,88,-81.97689872,-79.79805712,5/7/17 13:27
26,88,-78.85256213,-77.00916618,5/7/17 13:27
11,93,-87.64351265,-84.60265632,5/7/17 13:27
12,89,-79.79805712,-77.55749366,5/7/17 13:27
13,89,-78.66581039,-76.28171641,5/7/17 13:27
14,89,-79.04002478,-76.82698402,5/7/17 13:27
15,89,-81.97689872,-79.22825074,5/7/17 13:27
16,89,-89.07982737,-85.80861003,5/7/17 13:27
17,82,-79.60721041,-77.1916201,5/7/17 13:27
18,81,-77.37438302,-74.65029091,5/7/17 13:27
19,83,-78.85256213,-77.00916618,5/7/17 13:27
20,83,-78.85256213,-76.82698402,5/7/17 13:27
21,83,-80.37677824,-78.29423799,5/7/17 13:27
22,87,-77.1916201,-75.37529315,5/7/17 13:27
23,87,-77.74099213,-75.73768583,5/7/17 13:27
24,88,-85.80861003,-82.60383794,5/7/17 13:27
25,86,-82.60383794,-81.16520939,5/7/17 13:27
26,86,-78.29423799,-76.82698402,5/7/17 13:27
11,93,-88.20428693,-84.83770528,5/7/17 13:27
12,88,-79.98989323,-77.00916618,5/7/17 13:27
13,88,-78.29423799,-76.10027645,5/7/17 13:28
14,88,-78.66581039,-76.82698402,5/7/17 13:28
15,88,-82.39296693,-79.79805712,5/7/17 13:28
16,87,-87.09981751,-84.83770528,5/7/17 13:28
17,84,-79.98989323,-77.92492003,5/7/17 13:28
18,84,-76.82698402,-74.46886332,5/7/17 13:28
19,86,-79.22825074,-76.64503776,5/7/17 13:28
20,86,-78.10932046,-76.46329292,5/7/17 13:28
21,86,-80.96610072,-78.66581039,5/7/17 13:28
22,91,-77.1916201,-75.37529315,5/7/17 13:28
23,91,-77.55749366,-75.73768583,5/7/17 13:28
24,91,-85.80861003,-83.4682334,5/7/17 13:28
25,90,-81.77153806,-79.98989323,5/7/17 13:28
26,90,-78.66581039,-77.55749366,5/7/17 13:28
11,93,-88.78321235,-85.80861003,5/7/17 13:28
12,87,-79.98989323,-77.55749366,5/7/17 13:28
13,86,-78.10932046,-76.28171641,5/7/17 13:28
14,87,-78.85256213,-76.64503776,5/7/17 13:28
15,86,-82.81671245,-80.18277945,5/7/17 13:28
16,86,-86.83405012,-83.91424032,5/7/17 13:28
17,83,-79.04002478,-77.37438302,5/7/17 13:28
18,83,-77.74099213,-75.73768583,5/7/17 13:28
19,85,-81.56785393,-79.41729406,5/7/17 13:28
20,85,-79.79805712,-77.92492003,5/7/17 13:28
21,85,-78.47971875,-76.82698402,5/7/17 13:28
22,91,-76.28171641,-74.28732443,5/7/17 13:28
23,91,-77.92492003,-75.91894264,5/7/17 13:28
24,91,-87.9216988,-85.80861003,5/7/17 13:28
25,87,-81.16520939,-79.79805712,5/7/17 13:28
26,87,-78.29423799,-76.82698402,5/7/17 13:28
11,90,-85.56105804,-82.39296693,5/7/17 13:28
12,89,-77.37438302,-75.1941054,5/7/17 13:28
13,89,-77.74099213,-75.55647819,5/7/17 13:28
14,89,-78.66581039,-76.10027645,5/7/17 13:28
15,89,-82.81671245,-80.57195378,5/7/17 13:28
16,89,-85.80861003,-83.4682334,5/7/17 13:28
17,87,-79.60721041,-76.82698402,5/7/17 13:28
18,87,-77.55749366,-75.55647819,5/7/17 13:28
19,91,-81.56785393,-79.41729406,5/7/17 13:28
20,91,-79.98989323,-77.74099213,5/7/17 13:28
21,91,-78.66581039,-76.82698402,5/7/17 13:28
22,92,-76.28171641,-74.46886332,5/7/17 13:28
23,92,-77.92492003,-75.55647819,5/7/17 13:28
24,92,-87.36959568,-85.31679751,5/7/17 13:28
25,89,-81.16520939,-79.41729406,5/7/17 13:28
26,89,-78.29423799,-76.46329292,5/7/17 13:28
11,91,-85.56105804,-82.39296693,5/7/17 13:28
12,89,-77.55749366,-75.73768583,5/7/17 13:28
13,89,-77.74099213,-75.55647819,5/7/17 13:28
14,90,-78.10932046,-76.10027645,5/7/17 13:28
15,90,-83.4682334,-80.96610072,5/7/17 13:28
16,89,-85.31679751,-83.24882053,5/7/17 13:28
17,88,-79.04002478,-77.1916201,5/7/17 13:28
18,88,-77.92492003,-75.55647819,5/7/17 13:28
19,91,-81.16520939,-78.85256213,5/7/17 13:28
20,91,-79.60721041,-77.37438302,5/7/17 13:28
21,91,-78.47971875,-76.64503776,5/7/17 13:28
22,93,-76.10027645,-74.46886332,5/7/17 13:28
23,93,-77.55749366,-75.55647819,5/7/17 13:28
24,93,-86.83405012,-84.83770528,5/7/17 13:28
25,90,-81.16520939,-79.04002478,5/7/17 13:28
26,90,-78.10932046,-76.64503776,5/7/17 13:28
11,92,-85.56105804,-83.24882053,5/7/17 13:28
12,90,-77.1916201,-75.1941054,5/7/17 13:28
13,90,-77.92492003,-75.55647819,5/7/17 13:28
14,91,-78.47971875,-76.28171641,5/7/17 13:28
15,91,-83.0316771,-80.57195378,5/7/17 13:28
16,90,-84.83770528,-82.81671245,5/7/17 13:28
17,89,-78.66581039,-77.00916618,5/7/17 13:28
18,89,-77.1916201,-75.73768583,5/7/17 13:28
19,92,-79.22825074,-77.00916618,5/7/17 13:28
20,92,-79.22825074,-77.00916618,5/7/17 13:28
21,92,-79.22825074,-77.1916201,5/7/17 13:28
22,93,-76.82698402,-75.01289083,5/7/17 13:28
23,93,-77.74099213,-76.10027645,5/7/17 13:28
24,93,-84.37046428,-82.18401476,5/7/17 13:28
25,93,-81.97689872,-80.18277945,5/7/17 13:28
26,93,-77.55749366,-76.10027645,5/7/17 13:28
11,94,-87.9216988,-86.31404735,5/7/17 13:28
12,89,-78.85256213,-76.28171641,5/7/17 13:28
13,89,-78.66581039,-76.10027645,5/7/17 13:28
14,89,-78.85256213,-76.82698402,5/7/17 13:28
15,89,-83.0316771,-79.98989323,5/7/17 13:28
16,89,-85.0757165,-82.60383794,5/7/17 13:28
17,88,-79.04002478,-77.37438302,5/7/17 13:28
18,88,-77.1916201,-75.1941054,5/7/17 13:28
19,88,-79.60721041,-77.55749366,5/7/17 13:28
20,89,-78.47971875,-77.00916618,5/7/17 13:28
21,89,-78.66581039,-77.1916201,5/7/17 13:28
22,93,-76.46329292,-74.65029091,5/7/17 13:28
23,93,-77.1916201,-75.91894264,5/7/17 13:28
24,93,-86.57216784,-84.14102596,5/7/17 13:28
