Channel,LQE,UpLink Power,Downlink Power,Time
22,60,-86.83405012,-84.14102596,14:08:14
23,64,-83.0316771,-81.56785393,14:08:14
24,73,-86.83405012,-85.0757165,14:08:14
25,78,-85.80861003,-83.4682334,14:08:14
26,77,-79.60721041,-77.55749366,14:08:14
11,82,-89.38139986,-88.78321235,14:08:14
12,76,-90,-88.49141223,14:08:14
13,67,-90,-87.09981751,14:08:22
14,58,-84.60265632,-82.81671245,14:08:22
15,59,-88.49141223,-85.31679751,14:08:22
17,55,-85.56105804,-83.24882053,14:08:22
18,56,-79.60721041,-77.1916201,14:08:22
19,56,-81.16520939,-78.85256213,14:08:22
20,59,-86.05956766,-84.14102596,14:08:22
21,58,-84.83770528,-83.24882053,14:08:22
22,58,-86.05956766,-83.91424032,14:08:22
23,63,-83.69000841,-81.16520939,14:08:22
24,72,-87.36959568,-85.0757165,14:08:22
25,78,-85.0757165,-82.81671245,14:08:22
26,77,-81.56785393,-78.66581039,14:08:22
11,83,-88.20428693,-84.37046428,14:08:22
12,79,-89.07982737,-88.20428693,14:08:22
13,72,-90,-88.49141223,14:08:31
14,63,-84.14102596,-81.97689872,14:08:31
15,65,-87.36959568,-85.0757165,14:08:31
17,62,-87.09981751,-85.56105804,14:08:33
18,61,-80.18277945,-77.55749366,14:08:33
19,61,-80.57195378,-78.47971875,14:08:33
20,65,-85.56105804,-83.0316771,14:08:33
21,64,-85.0757165,-82.60383794,14:08:33
22,63,-88.49141223,-85.56105804,14:08:35
23,63,-83.24882053,-80.96610072,14:08:35
24,69,-87.36959568,-84.60265632,14:08:35
25,75,-85.80861003,-82.81671245,14:08:37
26,74,-80.37677824,-78.66581039,14:08:37
11,77,-88.20428693,-84.60265632,14:08:37
12,76,-90,-87.09981751,14:08:38
13,66,-89.68807488,-89.38139986,14:08:39
14,58,-84.83770528,-81.36576939,14:08:39
15,59,-87.09981751,-84.37046428,14:08:40
17,57,-87.09981751,-84.37046428,14:08:41
18,59,-80.18277945,-77.55749366,14:08:41
19,59,-80.76837203,-78.29423799,14:08:41
20,63,-85.56105804,-82.81671245,14:08:41
21,63,-85.56105804,-83.91424032,14:08:41
22,62,-87.09981751,-84.14102596,14:08:44
23,63,-83.4682334,-81.16520939,14:08:44
24,72,-87.64351265,-84.37046428,14:08:44
25,77,-86.05956766,-84.37046428,14:08:44
26,76,-79.79805712,-78.29423799,14:08:44
11,79,-88.78321235,-85.31679751,14:08:44
12,76,-89.38139986,-87.9216988,14:08:44
13,68,-90,-89.07982737,14:08:47
14,59,-85.31679751,-82.81671245,14:08:47
15,59,-87.09981751,-85.80861003,14:08:49
17,58,-86.05956766,-83.91424032,14:08:49
18,59,-79.98989323,-77.37438302,14:08:49
19,59,-80.37677824,-78.85256213,14:08:49
20,63,-85.80861003,-83.69000841,14:08:49
21,63,-86.05956766,-83.0316771,14:08:49
22,62,-88.20428693,-85.0757165,14:08:49
23,63,-83.0316771,-80.96610072,14:08:49
24,70,-87.09981751,-85.0757165,14:08:53
26,76,-80.96610072,-78.29423799,14:08:53
11,77,-88.20428693,-85.56105804,14:08:53
12,75,-90,-86.57216784,14:08:53
13,68,-90,-87.09981751,14:08:56
14,59,-85.56105804,-82.39296693,14:08:56
15,58,-88.49141223,-86.05956766,14:08:56
17,54,-84.60265632,-82.39296693,14:08:56
18,55,-79.60721041,-77.1916201,14:08:56
19,60,-81.16520939,-78.85256213,14:08:56
20,60,-87.36959568,-84.14102596,14:08:56
21,59,-84.83770528,-82.81671245,14:08:56
22,59,-84.83770528,-83.24882053,14:08:56
23,62,-83.69000841,-81.56785393,14:08:56
24,71,-87.09981751,-84.60265632,14:09:02
25,77,-85.56105804,-84.37046428,14:09:02
26,77,-79.22825074,-77.1916201,14:09:02
11,83,-90,-88.78321235,14:09:02
12,74,-90,-89.07982737,14:09:02
13,65,-90,-88.20428693,14:09:04
14,56,-85.31679751,-82.39296693,14:09:04
15,58,-89.07982737,-85.56105804,14:09:04
17,53,-85.31679751,-81.97689872,14:09:04
18,52,-80.18277945,-77.55749366,14:09:04
19,53,-81.16520939,-78.66581039,14:09:04
20,56,-88.20428693,-84.60265632,14:09:04
21,52,-85.0757165,-83.0316771,14:09:04
22,51,-84.60265632,-82.60383794,14:09:04
23,59,-83.4682334,-81.36576939,14:09:04
24,68,-86.83405012,-86.57216784,14:09:04
25,75,-84.83770528,-82.81671245,14:09:04
26,75,-79.04002478,-77.1916201,14:09:04
11,82,-90,-89.07982737,14:09:04
12,74,-90,-89.07982737,14:09:04
13,65,-90,-89.07982737,14:09:13
14,56,-85.31679751,-82.39296693,14:09:13
15,59,-89.07982737,-86.57216784,14:09:13
17,54,-84.60265632,-82.81671245,14:09:13
18,54,-79.98989323,-77.1916201,14:09:13
19,54,-81.56785393,-79.04002478,14:09:13
20,56,-86.05956766,-84.60265632,14:09:13
21,56,-84.14102596,-82.60383794,14:09:13
22,55,-85.31679751,-83.24882053,14:09:13
23,63,-83.4682334,-81.77153806,14:09:13
24,72,-87.64351265,-85.56105804,14:09:13
25,77,-85.0757165,-81.77153806,14:09:13
26,77,-79.60721041,-77.1916201,14:09:13
11,84,-90,-87.64351265,14:09:13
12,75,-90,-89.07982737,14:09:13
13,66,-90,-87.9216988,14:09:21
14,57,-85.80861003,-82.39296693,14:09:21
15,58,-88.49141223,-87.09981751,14:09:22
17,53,-85.80861003,-84.60265632,14:09:22
18,52,-80.57195378,-77.1916201,14:09:22
19,53,-81.36576939,-79.04002478,14:09:22
20,56,-87.09981751,-85.31679751,14:09:25
21,54,-85.31679751,-82.81671245,14:09:25
22,53,-86.83405012,-83.4682334,14:09:25
23,60,-83.0316771,-80.96610072,14:09:25
24,69,-86.57216784,-84.83770528,14:09:25
25,75,-85.56105804,-83.69000841,14:09:25
26,76,-79.60721041,-77.37438302,14:09:25
11,81,-89.38139986,-86.83405012,14:09:25
12,75,-90,-87.36959568,14:09:25
13,66,-90,-88.20428693,14:09:30
14,57,-85.0757165,-82.18401476,14:09:30
15,59,-87.9216988,-85.56105804,14:09:30
17,56,-86.05956766,-83.4682334,14:09:30
18,57,-79.79805712,-77.55749366,14:09:30
19,57,-81.36576939,-79.04002478,14:09:30
20,59,-87.9216988,-85.0757165,14:09:30
21,56,-85.31679751,-83.24882053,14:09:30
22,55,-85.56105804,-84.14102596,14:09:30
23,61,-83.0316771,-81.36576939,14:09:30
24,70,-88.20428693,-84.83770528,14:09:30
25,74,-85.80861003,-83.69000841,14:09:30
26,74,-80.18277945,-77.55749366,14:09:30
11,78,-89.38139986,-87.36959568,14:09:30
12,72,-90,-87.9216988,14:09:30
13,63,-89.68807488,-88.20428693,14:09:38
14,55,-85.56105804,-82.18401476,14:09:38
15,58,-88.20428693,-85.0757165,14:09:38
17,54,-85.31679751,-83.4682334,14:09:38
18,55,-79.79805712,-77.55749366,14:09:38
19,55,-81.16520939,-78.85256213,14:09:38
20,60,-86.57216784,-84.60265632,14:09:38
21,59,-85.0757165,-83.24882053,14:09:38
22,58,-86.05956766,-84.37046428,14:09:38
23,64,-83.4682334,-81.77153806,14:09:38
24,72,-87.9216988,-84.37046428,14:09:38
25,76,-85.31679751,-83.91424032,14:09:38
26,76,-79.41729406,-78.29423799,14:09:38
11,81,-89.38139986,-86.57216784,14:09:38
12,75,-89.38139986,-88.49141223,14:09:38
13,68,-90,-88.49141223,14:09:47
14,59,-85.0757165,-82.18401476,14:09:47
15,60,-88.78321235,-85.56105804,14:09:47
17,55,-86.83405012,-84.14102596,14:09:47
18,54,-79.98989323,-77.55749366,14:09:47
19,54,-81.16520939,-78.47971875,14:09:47
20,59,-88.20428693,-85.80861003,14:09:47
21,55,-84.14102596,-81.56785393,14:09:47
22,54,-84.60265632,-82.60383794,14:09:47
23,61,-83.4682334,-81.77153806,14:09:47
24,68,-87.09981751,-84.60265632,14:09:53
25,74,-83.91424032,-82.18401476,14:09:53
26,75,-79.04002478,-77.74099213,14:09:53
11,81,-90,-90,14:09:53
12,74,-90,-89.68807488,14:09:53
13,65,-89.68807488,-87.36959568,14:09:55
14,57,-86.05956766,-82.81671245,14:09:55
15,60,-90,-87.36959568,14:09:55
16,51,-90,-90,14:09:55
17,43,-83.24882053,-81.16520939,14:09:55
18,43,-79.98989323,-77.37438302,14:09:55
19,46,-81.36576939,-79.04002478,14:09:55
20,47,-87.9216988,-86.57216784,14:09:55
21,42,-83.69000841,-81.77153806,14:09:55
22,51,-86.05956766,-82.39296693,14:09:55
23,58,-83.4682334,-82.18401476,14:09:55
24,66,-87.64351265,-85.56105804,14:09:55
25,64,-84.83770528,-82.18401476,14:09:55
26,72,-79.60721041,-77.37438302,14:09:55
11,81,-90,-90,14:09:55
12,73,-90,-90,14:09:55
13,64,-90,-90,14:10:04
14,55,-85.31679751,-83.24882053,14:10:04
15,58,-90,-87.64351265,14:10:04
16,49,-90,-90,14:10:04
17,42,-83.91424032,-81.36576939,14:10:04
18,41,-79.98989323,-77.1916201,14:10:04
19,45,-81.36576939,-78.47971875,14:10:04
20,46,-87.64351265,-85.56105804,14:10:04
21,42,-84.14102596,-81.77153806,14:10:04
22,51,-84.37046428,-82.18401476,14:10:04
23,59,-83.69000841,-81.77153806,14:10:04
24,68,-87.9216988,-84.60265632,14:10:04
25,65,-84.60265632,-82.18401476,14:10:04
26,73,-78.85256213,-77.37438302,14:10:04
11,82,-90,-90,14:10:04
12,74,-90,-89.68807488,14:10:04
13,65,-89.68807488,-88.49141223,14:10:12
14,56,-85.56105804,-83.24882053,14:10:12
15,59,-89.68807488,-86.57216784,14:10:12
16,51,-90,-90,14:10:12
17,43,-84.60265632,-81.97689872,14:10:12
18,42,-79.98989323,-77.74099213,14:10:12
19,47,-81.16520939,-78.47971875,14:10:12
20,47,-87.64351265,-86.05956766,14:10:12
21,44,-84.14102596,-82.18401476,14:10:12
22,52,-86.83405012,-83.69000841,14:10:12
23,59,-83.4682334,-81.16520939,14:10:12
24,66,-87.64351265,-84.37046428,14:10:12
25,64,-84.83770528,-82.81671245,14:10:12
26,71,-79.41729406,-77.74099213,14:10:12
11,81,-90,-87.64351265,14:10:12
12,72,-90,-88.78321235,14:10:12
13,63,-90,-89.38139986,14:10:21
14,54,-86.57216784,-83.24882053,14:10:21
15,55,-88.49141223,-87.09981751,14:10:22
17,51,-84.37046428,-82.81671245,14:10:22
18,53,-80.18277945,-77.55749366,14:10:22
19,53,-81.56785393,-78.66581039,14:10:22
20,57,-88.20428693,-84.60265632,14:10:22
21,53,-84.60265632,-82.39296693,14:10:22
22,52,-86.83405012,-83.24882053,14:10:22
23,59,-83.24882053,-81.56785393,14:10:22
24,67,-88.49141223,-84.83770528,14:10:22
25,71,-84.14102596,-83.0316771,14:10:22
26,73,-79.41729406,-77.92492003,14:10:22
11,78,-90,-87.9216988,14:10:22
12,70,-90,-89.07982737,14:10:22
13,61,-89.38139986,-88.49141223,14:10:29
14,53,-84.83770528,-82.60383794,14:10:29
15,57,-89.38139986,-85.80861003,14:10:29
17,51,-85.31679751,-83.69000841,14:10:29
18,52,-79.60721041,-77.55749366,14:10:29
19,52,-80.96610072,-78.85256213,14:10:29
20,58,-88.78321235,-85.31679751,14:10:29
21,52,-84.60265632,-82.81671245,14:10:29
22,51,-85.80861003,-84.14102596,14:10:29
23,59,-83.24882053,-81.36576939,14:10:29
24,68,-86.83405012,-84.14102596,14:10:29
25,73,-84.83770528,-83.0316771,14:10:29
26,73,-79.41729406,-78.47971875,14:10:29
11,80,-89.38139986,-87.64351265,14:10:29
12,74,-90,-90,14:10:29
13,65,-90,-89.38139986,14:10:38
14,56,-84.83770528,-82.81671245,14:10:38
15,61,-88.78321235,-85.80861003,14:10:38
17,55,-85.80861003,-82.81671245,14:10:38
18,55,-79.79805712,-77.92492003,14:10:38
19,56,-81.36576939,-78.29423799,14:10:38
20,58,-87.64351265,-85.31679751,14:10:38
21,55,-83.91424032,-82.18401476,14:10:38
22,55,-86.05956766,-84.14102596,14:10:38
23,61,-83.4682334,-81.36576939,14:10:38
24,69,-87.36959568,-85.56105804,14:10:38
25,75,-84.83770528,-82.60383794,14:10:38
26,75,-78.85256213,-77.55749366,14:10:38
11,81,-90,-90,14:10:38
12,74,-90,-90,14:10:38
13,64,-90,-87.09981751,14:10:46
14,55,-86.31404735,-83.0316771,14:10:47
15,57,-89.68807488,-87.9216988,14:10:47
16,49,-90,-90,14:10:47
17,42,-83.4682334,-81.36576939,14:10:47
18,42,-79.98989323,-77.1916201,14:10:47
19,45,-81.56785393,-79.79805712,14:10:47
20,46,-86.31404735,-84.37046428,14:10:50
21,44,-83.24882053,-81.16520939,14:10:50
22,53,-84.60265632,-83.24882053,14:10:50
23,61,-83.91424032,-82.18401476,14:10:50
24,70,-87.09981751,-84.60265632,14:10:52
25,69,-84.37046428,-82.39296693,14:10:52
26,76,-79.41729406,-77.55749366,14:10:52
11,86,-90,-90,14:10:52
12,77,-90,-90,14:10:52
13,68,-89.07982737,-86.05956766,14:10:54
14,61,-86.05956766,-83.0316771,14:10:54
15,61,-90,-89.07982737,14:10:54
16,53,-90,-89.68807488,14:10:54
17,44,-83.24882053,-81.36576939,14:10:54
18,45,-79.98989323,-77.55749366,14:10:57
19,48,-81.36576939,-78.85256213,14:10:57
20,48,-87.09981751,-85.56105804,14:10:58
21,45,-83.4682334,-81.56785393,14:10:59
22,54,-84.83770528,-82.39296693,14:10:59
23,62,-83.69000841,-81.56785393,14:10:59
24,68,-87.09981751,-84.83770528,14:11:00
25,67,-84.37046428,-82.60383794,14:11:00
26,75,-79.22825074,-77.55749366,14:11:00
11,85,-90,-90,14:11:00
12,76,-90,-90,14:11:00
13,67,-89.38139986,-86.83405012,14:11:03
14,59,-85.31679751,-83.4682334,14:11:03
15,61,-89.68807488,-89.07982737,14:11:03
16,53,-90,-90,14:11:03
17,45,-83.69000841,-81.16520939,14:11:03
18,45,-79.60721041,-77.37438302,14:11:03
19,48,-81.36576939,-79.04002478,14:11:03
20,49,-87.64351265,-85.0757165,14:11:03
21,45,-83.4682334,-82.18401476,14:11:03
22,54,-84.14102596,-82.18401476,14:11:03
23,62,-83.4682334,-82.18401476,14:11:03
24,69,-87.64351265,-84.83770528,14:11:03
25,67,-84.60265632,-81.97689872,14:11:03
26,74,-79.04002478,-77.55749366,14:11:03
11,83,-90,-90,14:11:03
12,75,-90,-89.38139986,14:11:03
13,65,-90,-87.9216988,14:11:11
14,56,-85.56105804,-83.0316771,14:11:11
15,59,-89.07982737,-88.20428693,14:11:11
17,53,-84.60265632,-81.77153806,14:11:11
18,52,-79.60721041,-77.74099213,14:11:11
19,53,-81.77153806,-78.47971875,14:11:11
20,56,-88.49141223,-85.31679751,14:11:11
21,52,-84.37046428,-81.77153806,14:11:11
22,51,-85.80861003,-82.81671245,14:11:11
23,59,-83.24882053,-81.56785393,14:11:11
24,67,-86.31404735,-85.0757165,14:11:17
25,75,-84.14102596,-82.81671245,14:11:17
26,75,-79.04002478,-77.1916201,14:11:17
11,82,-90,-90,14:11:17
12,74,-90,-90,14:11:17
13,65,-89.38139986,-86.83405012,14:11:20
14,57,-85.80861003,-82.81671245,14:11:20
15,61,-89.38139986,-87.36959568,14:11:20
17,54,-84.83770528,-81.97689872,14:11:20
18,55,-79.98989323,-77.55749366,14:11:20
19,55,-81.56785393,-78.10932046,14:11:20
20,57,-87.09981751,-84.37046428,14:11:24
21,55,-83.91424032,-82.60383794,14:11:24
22,54,-85.0757165,-82.81671245,14:11:24
23,62,-83.91424032,-81.97689872,14:11:24
24,71,-88.49141223,-85.56105804,14:11:24
25,73,-84.60265632,-83.24882053,14:11:24
26,74,-78.85256213,-77.1916201,14:11:24
11,81,-90,-89.38139986,14:11:24
12,73,-90,-90,14:11:24
13,64,-89.68807488,-87.9216988,14:11:28
14,56,-85.0757165,-82.60383794,14:11:28
15,58,-89.38139986,-87.36959568,14:11:28
17,51,-84.37046428,-81.77153806,14:11:28
18,51,-79.41729406,-77.1916201,14:11:28
19,52,-81.56785393,-78.47971875,14:11:28
20,57,-86.05956766,-85.31679751,14:11:28
21,56,-83.69000841,-82.18401476,14:11:28
22,56,-85.31679751,-82.81671245,14:11:28
23,63,-83.4682334,-81.36576939,14:11:28
24,72,-87.09981751,-84.14102596,14:11:34
25,77,-85.31679751,-82.39296693,14:11:34
26,77,-79.22825074,-77.00916618,14:11:34
11,85,-90,-88.78321235,14:11:34
12,76,-90,-89.68807488,14:11:34
13,67,-90,-88.20428693,14:11:37
14,58,-86.31404735,-83.0316771,14:11:37
15,58,-90,-89.07982737,14:11:37
16,49,-89.38139986,-88.49141223,14:11:37
17,43,-82.60383794,-80.37677824,14:11:37
18,43,-79.79805712,-77.74099213,14:11:37
19,46,-82.18401476,-79.98989323,14:11:37
20,47,-86.57216784,-84.14102596,14:11:37
21,45,-83.4682334,-80.57195378,14:11:37
22,54,-83.91424032,-81.77153806,14:11:37
23,62,-83.69000841,-81.36576939,14:11:37
24,71,-87.09981751,-85.31679751,14:11:43
25,70,-85.0757165,-83.69000841,14:11:43
26,78,-79.41729406,-77.1916201,14:11:43
13,85,-89.68807488,-86.05956766,14:11:45
14,77,-86.31404735,-83.69000841,14:11:46
15,75,-90,-89.38139986,14:11:46
16,66,-89.38139986,-88.20428693,14:11:46
17,61,-82.81671245,-80.76837203,14:11:46
18,61,-79.79805712,-77.37438302,14:11:46
19,62,-81.97689872,-79.79805712,14:11:46
20,62,-86.05956766,-83.4682334,14:11:46
21,63,-82.81671245,-80.76837203,14:11:46
22,64,-83.91424032,-82.39296693,14:11:46
23,64,-83.69000841,-81.97689872,14:11:46
24,71,-86.05956766,-84.14102596,14:11:46
25,72,-84.60265632,-82.60383794,14:11:46
26,80,-79.22825074,-77.1916201,14:11:46
13,88,-89.38139986,-86.05956766,14:11:54
14,80,-87.64351265,-85.0757165,14:11:54
15,77,-90,-89.38139986,14:11:54
16,68,-89.68807488,-89.07982737,14:11:54
17,61,-83.0316771,-80.76837203,14:11:54
18,61,-79.79805712,-77.00916618,14:11:54
19,62,-81.97689872,-79.98989323,14:11:54
20,62,-85.31679751,-84.14102596,14:11:54
21,63,-83.4682334,-80.96610072,14:11:54
22,63,-84.37046428,-82.39296693,14:11:54
23,62,-84.14102596,-81.77153806,14:11:54
24,69,-86.57216784,-84.37046428,14:11:54
25,70,-84.37046428,-83.0316771,14:11:54
26,79,-80.18277945,-77.92492003,14:11:54
13,87,-89.38139986,-86.05956766,14:12:02
14,80,-87.64351265,-84.14102596,14:12:02
15,76,-90,-89.07982737,14:12:02
16,67,-90,-88.49141223,14:12:02
17,59,-82.81671245,-80.57195378,14:12:02
18,59,-79.79805712,-77.1916201,14:12:02
19,60,-81.56785393,-79.60721041,14:12:02
20,61,-87.09981751,-84.37046428,14:12:06
21,60,-83.4682334,-82.18401476,14:12:06
22,60,-84.60265632,-82.60383794,14:12:06
23,59,-83.69000841,-81.56785393,14:12:06
24,66,-86.57216784,-85.31679751,14:12:06
25,68,-84.37046428,-82.81671245,14:12:06
26,76,-79.04002478,-77.00916618,14:12:06
11,86,-90,-89.68807488,14:12:06
12,77,-90,-90,14:12:06
13,68,-89.38139986,-88.49141223,14:12:11
14,60,-86.31404735,-83.91424032,14:12:11
15,61,-90,-88.49141223,14:12:11
16,52,-90,-90,14:12:11
17,44,-83.69000841,-81.36576939,14:12:11
18,44,-79.79805712,-77.37438302,14:12:11
19,46,-81.77153806,-78.85256213,14:12:11
20,47,-86.31404735,-84.14102596,14:12:14
21,45,-83.91424032,-81.97689872,14:12:14
22,53,-85.0757165,-82.81671245,14:12:14
23,62,-83.69000841,-81.77153806,14:12:14
24,69,-86.31404735,-84.14102596,14:12:17
25,69,-85.56105804,-83.0316771,14:12:17
26,76,-79.41729406,-77.74099213,14:12:17
11,85,-90,-90,14:12:17
12,77,-90,-90,14:12:17
13,68,-89.38139986,-86.31404735,14:12:19
14,60,-86.05956766,-83.69000841,14:12:19
15,61,-90,-88.78321235,14:12:19
16,52,-90,-89.68807488,14:12:19
17,44,-84.37046428,-81.16520939,14:12:19
18,44,-79.41729406,-77.37438302,14:12:19
19,46,-80.76837203,-78.66581039,14:12:19
20,47,-87.09981751,-83.91424032,14:12:23
21,44,-83.91424032,-81.77153806,14:12:23
22,53,-85.0757165,-83.4682334,14:12:23
23,61,-83.91424032,-82.18401476,14:12:23
24,68,-86.57216784,-84.60265632,14:12:23
25,67,-85.31679751,-82.81671245,14:12:23
26,75,-78.47971875,-77.00916618,14:12:23
11,84,-90,-90,14:12:23
12,76,-90,-90,14:12:23
13,67,-90,-87.09981751,14:12:28
14,58,-86.57216784,-83.69000841,14:12:28
15,58,-90,-88.49141223,14:12:28
16,50,-90,-90,14:12:28
17,42,-83.91424032,-81.36576939,14:12:28
18,42,-79.79805712,-77.1916201,14:12:28
19,44,-81.56785393,-78.85256213,14:12:28
20,45,-86.57216784,-85.0757165,14:12:28
21,43,-83.24882053,-81.16520939,14:12:28
22,51,-84.37046428,-82.18401476,14:12:28
23,60,-84.14102596,-82.18401476,14:12:28
24,68,-86.05956766,-84.37046428,14:12:28
25,69,-85.0757165,-83.69000841,14:12:28
26,77,-79.60721041,-78.10932046,14:12:28
13,86,-88.49141223,-85.0757165,14:12:36
14,81,-86.31404735,-83.91424032,14:12:37
15,79,-90,-90,14:12:37
16,70,-89.68807488,-88.78321235,14:12:37
17,64,-82.60383794,-80.57195378,14:12:37
18,64,-79.41729406,-77.00916618,14:12:37
19,65,-81.97689872,-79.98989323,14:12:37
20,66,-84.83770528,-81.97689872,14:12:37
21,66,-81.97689872,-80.18277945,14:12:37
22,67,-83.69000841,-81.77153806,14:12:37
23,67,-83.24882053,-81.77153806,14:12:37
24,72,-87.09981751,-84.60265632,14:12:42
25,71,-85.31679751,-83.24882053,14:12:42
26,79,-79.98989323,-77.92492003,14:12:42
13,87,-88.78321235,-85.56105804,14:12:45
14,81,-85.56105804,-84.37046428,14:12:45
15,80,-90,-89.07982737,14:12:45
16,71,-89.68807488,-86.83405012,14:12:45
17,64,-82.81671245,-80.18277945,14:12:45
18,64,-80.18277945,-77.74099213,14:12:45
19,64,-82.39296693,-79.79805712,14:12:45
20,64,-85.80861003,-83.4682334,14:12:45
21,65,-82.18401476,-80.37677824,14:12:45
22,67,-83.91424032,-81.56785393,14:12:45
23,66,-83.91424032,-82.18401476,14:12:45
24,71,-87.09981751,-84.83770528,14:12:50
25,70,-85.80861003,-83.69000841,14:12:50
26,77,-79.79805712,-77.74099213,14:12:50
13,86,-88.20428693,-84.14102596,14:12:53
14,81,-86.31404735,-84.14102596,14:12:54
15,79,-90,-89.07982737,14:12:54
16,70,-89.38139986,-87.36959568,14:12:54
17,64,-82.60383794,-80.57195378,14:12:54
18,64,-79.60721041,-77.37438302,14:12:54
19,65,-82.39296693,-80.37677824,14:12:54
20,65,-85.80861003,-84.14102596,14:12:54
21,67,-82.39296693,-80.76837203,14:12:54
22,68,-83.91424032,-81.77153806,14:12:54
23,67,-84.60265632,-81.97689872,14:12:54
24,71,-87.9216988,-85.31679751,14:12:54
25,69,-85.0757165,-83.0316771,14:12:54
26,77,-78.85256213,-78.10932046,14:12:54
13,85,-89.07982737,-86.57216784,14:13:02
14,78,-86.31404735,-83.0316771,14:13:02
15,76,-90,-89.68807488,14:13:02
16,67,-90,-90,14:13:02
17,60,-83.24882053,-80.57195378,14:13:02
18,60,-79.98989323,-77.55749366,14:13:02
19,60,-81.77153806,-79.98989323,14:13:02
20,61,-86.31404735,-83.91424032,14:13:05
21,63,-83.69000841,-81.16520939,14:13:05
22,64,-84.37046428,-82.39296693,14:13:05
23,63,-83.69000841,-81.77153806,14:13:05
24,69,-85.56105804,-84.37046428,14:13:05
25,70,-84.60265632,-82.39296693,14:13:05
26,78,-79.79805712,-77.74099213,14:13:05
12,87,-90,-90,14:13:05
13,78,-87.9216988,-85.56105804,14:13:10
14,74,-85.80861003,-83.69000841,14:13:10
15,73,-90,-89.68807488,14:13:10
16,66,-90,-89.07982737,14:13:10
17,57,-83.69000841,-81.36576939,14:13:10
18,57,-79.79805712,-77.55749366,14:13:10
19,58,-81.97689872,-79.22825074,14:13:10
